product_name,Category,link,major_category_name,sub_category_link,major_category_id,sub_category_id
PEDESTAL FANS: OSCILLATING & STANDING,PEDESTAL FANS: OSCILLATING & STANDING,https://www.canadiantire.ca/en/heating-cooling/electric-fans/pedestal-fans.html?adlocation=LIT_HeatingCooling_ElectricFans_PedistalFans_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOWER FANS: OSCILLATING & COOLING,TOWER FANS: OSCILLATING & COOLING,https://www.canadiantire.ca/en/heating-cooling/electric-fans/tower-fans.html?adlocation=LIT_HeatingCooling_ElectricFans_TowerFans_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"DESK & TABLE FANS: SMALL, PORTABLE & USB POWERED","DESK & TABLE FANS: SMALL, PORTABLE & USB POWERED",https://www.canadiantire.ca/en/heating-cooling/electric-fans/desk-fans.html?adlocation=LIT_HeatingCooling_ElectricFans_DeskFans_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
FLOOR FANS: BOX & FLOOR,FLOOR FANS: BOX & FLOOR,https://www.canadiantire.ca/en/heating-cooling/electric-fans/floor-fans.html?adlocation=LIT_HeatingCooling_ElectricFans_FloorFans_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
PORTABLE AIR CONDITIONERS,PORTABLE AIR CONDITIONERS,https://www.canadiantire.ca/en/heating-cooling/air-conditioners/portable.html?adlocation=LIT_PortableAirConditioners_HeatingCoolingDLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WINDOW AIR CONDITIONERS,WINDOW AIR CONDITIONERS,https://www.canadiantire.ca/en/heating-cooling/air-conditioners/window-air-conditioners.html?adlocation=LIT_WindowAirConditioners_HeatingCoolingDLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CEILING FANS & ACCESSORIES,CEILING FANS & ACCESSORIES,https://www.canadiantire.ca/en/lighting/ceiling-fans-accessories.html?adlocation=HeatCooling_CeilingFans_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
AIR PURIFIERS,AIR PURIFIERS,https://www.canadiantire.ca/en/heating-cooling/air-purifiers-filters/air-purifiers.html?adlocation=LIT_Category_AirPurifiers_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HUMIDIFIERS & ACCESSORIES,HUMIDIFIERS & ACCESSORIES,https://www.canadiantire.ca/en/heating-cooling/humidifiers-accessories.html?adlocation=HeatCooling_Fireplaces_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
THERMOSTATS,THERMOSTATS,https://www.canadiantire.ca/en/heating-cooling/thermostats.html?adlocation=HeatCooling_Thermostats_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WEATHERSTRIPPING,WEATHERSTRIPPING,https://www.canadiantire.ca/en/heating-cooling/weatherstripping.html?adlocation=HeatCooling_Weatherstripping_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HAIR TRIMMERS & CLIPPERS,HAIR TRIMMERS & CLIPPERS,https://www.canadiantire.ca/en/household-pets/personal-care/hair-trimmers.html?adlocation=LIT_HairTrimmers_PersonalCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HAIR DRYERS & HAIR STYLING TOOLS,HAIR DRYERS & HAIR STYLING TOOLS,https://www.canadiantire.ca/en/household-pets/personal-care/hair-dryers.html?adlocation=LIT_HairDryer_PersonalCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BLOOD PRESSURE MONITORS,BLOOD PRESSURE MONITORS,https://www.canadiantire.ca/en/household-pets/personal-care/health-care-accessibility/blood-pressure-monitors.html?adlocation=LIT_BloodPressureMonitors_PersonalCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
ELECTRIC TOOTHBRUSHES AND FLOSSERS,ELECTRIC TOOTHBRUSHES AND FLOSSERS,https://www.canadiantire.ca/en/household-pets/personal-care/oral-care.html?adlocation=LIT_OralCare_PersonalCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOILET PAPER,TOILET PAPER,https://www.canadiantire.ca/en/household-pets/personal-care/bathroom-tissue.html?adlocation=LIT_ToiletPaper_PersonalCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
DOG BEDS,DOG BEDS,https://www.canadiantire.ca/en/household-pets/pet-care/dog-supplies/beds.html?adlocation=LIT_DogsBeds_PetCareCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TELEVISIONS,TELEVISIONS,https://www.canadiantire.ca/en/household-pets/home-electronics/televisions.html?adlocation=LIT_Televisions_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TV STANDS,TV STANDS,https://www.canadiantire.ca/en/household-pets/home-electronics/tv-stands-wall-mounts/tv-stands.html?adlocation=LIT_TVStands_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TV WALL MOUNTS,TV WALL MOUNTS,https://www.canadiantire.ca/en/household-pets/home-electronics/tv-stands-wall-mounts/wall-mounts.html?adlocation=LIT_TVwallMounts_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
PORTABLE AUDIO AND SPEAKERS,PORTABLE AUDIO AND SPEAKERS,https://www.canadiantire.ca/en/household-pets/home-electronics/portable-players-accessories/portable-audio-speakers.html?adlocation=LIT_PortableSpeakers_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HEADPHONES & EAR BUDS,HEADPHONES & EAR BUDS,https://www.canadiantire.ca/en/household-pets/home-electronics/headphones-ear-buds.html?adlocation=LIT_HeadphonesEarbuds_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CLOCK RADIOS,CLOCK RADIOS,https://www.canadiantire.ca/en/household-pets/home-electronics/clock-radios.html?adlocation=LIT_ClockRadios_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"HOUSEHOLD BATTERIES: LITHIUM, ALKALINE & MORE","HOUSEHOLD BATTERIES: LITHIUM, ALKALINE & MORE",https://www.canadiantire.ca/en/household-pets/home-electronics/household-batteries.html?adlocation=LIT_HouseholdBatteries_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"SMART HOME GYM: TREADMILLS, BIKES & MORE WITH SCREENS","SMART HOME GYM: TREADMILLS, BIKES & MORE WITH SCREENS",https://www.canadiantire.ca/en/sports-rec/fitness-exercise/smart-fitness.html?adlocation=LIT_Category_SmartFitness_SmartHomeCLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
PHONE CASES & SCREEN PROTECTORS,PHONE CASES & SCREEN PROTECTORS,https://www.canadiantire.ca/en/household-pets/home-electronics/cell-phone-bluetooth-accessories/cases-screen-protectors.html?adlocation=LIT_PhoneCasesScreenProtectors_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CAR CHARGERS,CAR CHARGERS,https://www.canadiantire.ca/en/household-pets/home-electronics/cell-phone-bluetooth-accessories/phone-chargers/car-chargers.html?adlocation=LIT_SEO_CarChargers_PhonechargersSSSLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WALL CHARGERS,WALL CHARGERS,https://www.canadiantire.ca/en/household-pets/home-electronics/cell-phone-bluetooth-accessories/phone-chargers/wall-chargers.html?adlocation=LIT_SEO_WallChargers_PhoneChargersSSSLP_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
MEMORY STICKS & CARDS,MEMORY STICKS & CARDS,https://www.canadiantire.ca/en/household-pets/home-electronics/memory-sticks-cards.html?adlocation=LIT_MemorySticksCards_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HOME PHONES & TWO-WAY RADIOS,HOME PHONES & TWO-WAY RADIOS,https://www.canadiantire.ca/en/household-pets/home-electronics/home-phones-two-way-radios.html?adlocation=LIT_HomePhonesTwoWayRadios_HomeElectronics_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
LOTION & SOAP PUMPS,LOTION & SOAP PUMPS,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/lotion-soap-pumps.html?adlocation=LIT_Category_Product_LotionSoapPumpsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
SOAP DISHES,SOAP DISHES,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/soap-dishes.html?adlocation=LIT_Category_Product_SoapDishesCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOILET LEVERS,TOILET LEVERS,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/toilet-levers.html?adlocation=LIT_Category_Product_ToiletLeversCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOILET SEATS,TOILET SEATS,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/toilet-seats.html?adlocation=LIT_Category_Product_ToiletSeatsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOOTH BRUSH HOLDERS,TOOTH BRUSH HOLDERS,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/tooth-brush-holders.html?adlocation=LIT_Category_Product_ToothBrushHoldersCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOWEL HOLDERS,TOWEL HOLDERS,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-hardware-decor/towel-holders.html?adlocation=LIT_Category_Product_TowelHoldersCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WASTEBASKETS,WASTEBASKETS,https://www.canadiantire.ca/en/household-pets/cleaning-supplies-vacuums/garbage-cans-bags/wastebaskets.html?adlocation=LIT_Category_Product_WastebasketsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BATHROOM SCALES,BATHROOM SCALES,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-scales.html?adlocation=LIT_Category_Product_BathroomScalesCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BATHROOM VANITIES,BATHROOM VANITIES,https://www.canadiantire.ca/en/household-pets/bathroom/bathroom-furniture/bathroom-vanities.html?adlocation=LIT_BathroomFurniture_BathroomVanities_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TOILETS,TOILETS,https://www.canadiantire.ca/en/household-pets/bathroom/toilets.html?adlocation=LIT_Category_Product_Toilets_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CAMPING & HIKING BAGS,CAMPING & HIKING BAGS,https://www.canadiantire.ca/en/household-pets/luggage-travel-accessories/backpacks/camping-hiking-backpacks.html?adlocation=LIT_279x217_Playing_Backpacks_CampingHikingBackpacks_17335_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CASUAL BACKPACKS & DAYPACKS,CASUAL BACKPACKS & DAYPACKS,https://www.canadiantire.ca/en/household-pets/luggage-travel-accessories/backpacks/casual-backpacks-daypacks.html?adlocation=LIT_279x217_Playing_Backpacks_DayPacks_17335_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
LUGGAGE & SUITCASES,LUGGAGE & SUITCASES,https://www.canadiantire.ca/en/household-pets/luggage-travel-accessories/luggage.html?adlocation=LIT_Category_Product_LuggageCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
TRAVEL PILLOWS & BLANKETS,TRAVEL PILLOWS & BLANKETS,https://www.canadiantire.ca/en/household-pets/luggage-travel-accessories/travel-accessories/pillows-blankets.html?adlocation=LIT_Category_Product_TravelPillowsBlanketsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
LUGGAGE LOCKS & STRAPS,LUGGAGE LOCKS & STRAPS,https://www.canadiantire.ca/en/household-pets/luggage-travel-accessories/travel-accessories/locks-straps.html?adlocation=LIT_Category_Product_LuggageLocksStrapsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CAR SEATS & ACCESSORIES,CAR SEATS & ACCESSORIES,https://www.canadiantire.ca/en/household-pets/baby/car-seats-accessories.html?adlocation=LIT_BabyLP_CarSeatsAccessories_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
STROLLERS & ACCESSORIES,STROLLERS & ACCESSORIES,https://www.canadiantire.ca/en/household-pets/baby/strollers-travel/strollers-accessories.html?adlocation=LIT_Category_Product_StrollersAndAccessoriesCat_TravelStrollers_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BABY GATES,BABY GATES,https://www.canadiantire.ca/en/household-pets/baby/baby-proofing-home-safety/gates.html?adlocation=LIT_BabyProofingHomeSafety_BabyGates_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BASSINETS,BASSINETS,https://www.canadiantire.ca/en/household-pets/baby/nursery-bedding-furniture-decor/bassinets.html?adlocation=LIT_Category_Bassinets_NurseryBeddingFurnitureDecor_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HIGH CHAIRS & BOOSTER SEATS,HIGH CHAIRS & BOOSTER SEATS,https://www.canadiantire.ca/en/household-pets/baby/feeding-essentials/high-chair-booster-seats.html?adlocation=LIT_Category_Product_HighChairsBoosterSeats_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BATHROOM EXHAUST FANS,BATHROOM EXHAUST FANS,https://www.canadiantire.ca/en/household-pets/home-ventilation/bathroom-exhaust-fans.html?adlocation=LIT_Category_Product_BathroomExhaustFansCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
RANGE HOODS,RANGE HOODS,https://www.canadiantire.ca/en/household-pets/home-ventilation/range-hoods-filters/range-hoods.html?adlocation=LIT-range-hoods_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
REGISTERS & GRILLS,REGISTERS & GRILLS,https://www.canadiantire.ca/en/household-pets/home-ventilation/registers-grills.html?adlocation=LIT_Category_Product_RegistersGrillsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"ELECTRONIC DOOR LOCKS, KEYPAD & SMART LOCKS","ELECTRONIC DOOR LOCKS, KEYPAD & SMART LOCKS",https://www.canadiantire.ca/en/tools-hardware/hardware/door-hardware-accessories/door-locks-handles/electronic-door-locks-handles.html?adlocation=LIT_279X217-house&home-exterior-door-locks_ElectronicDoorLocks_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
ENTRY DOOR LOCKS & HANDLES,ENTRY DOOR LOCKS & HANDLES,https://www.canadiantire.ca/en/tools-hardware/hardware/door-hardware-accessories/door-locks-handles/entry-door-locks-handles.html?adlocation=LIT_279X217-house&home-exterior-door-locks_EntryDoorLocks_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
INTERIOR DOOR LOCKS & HANDLES,INTERIOR DOOR LOCKS & HANDLES,https://www.canadiantire.ca/en/tools-hardware/hardware/door-hardware-accessories/door-locks-handles/interior-door-locks-handles.html?adlocation=LIT_279X217-house&home-exterior-door-locks_InteriorDoorLocks_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
MOVING & PACKAGING BOXES,MOVING & PACKAGING BOXES,https://www.canadiantire.ca/en/household-pets/moving-supplies/moving-boxes.html?adlocation=LIT_movingSupplies_movingBoxes_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
PACKAGING TAPE & TAPE GUNS,PACKAGING TAPE & TAPE GUNS,https://www.canadiantire.ca/en/household-pets/moving-supplies/tape-guns-tape.html?adlocation=LIT_movingSupplies_tapeGunsTape_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"PENS, PENCILS & MARKERS","PENS, PENCILS & MARKERS",https://www.canadiantire.ca/en/household-pets/office-supplies/pens-pencils-markers.html?adlocation=LIT_movingSupplies_pensPencilsMarkers_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"HAND TRUCKS, TROLLEYS & DOLLY CARTS","HAND TRUCKS, TROLLEYS & DOLLY CARTS",https://www.canadiantire.ca/en/tools-hardware/garage-storage-organization-solutions/dollies-hand-trucks.html?adlocation=LIT_movingSupplies_dolliesHandTrucks_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"BOX CUTTERS, BLADES & UTILITY KNIVES","BOX CUTTERS, BLADES & UTILITY KNIVES",https://www.canadiantire.ca/en/tools-hardware/hand-tools/cutting-tools/utility-knives.html?adlocation=LIT_movingSupplies_utilityKnives_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
CALCULATORS,CALCULATORS,https://www.canadiantire.ca/en/household-pets/office-supplies/calculators.html?adlocation=LIT_Category_Product_CaulculatorsCat_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WOMEN’S CLOTHING & APPAREL,WOMEN’S CLOTHING & APPAREL,https://www.canadiantire.ca/en/clothing-shoes-accessories/clothing/women.html?adlocation=LP_ClothingShoesAccesories_Womens_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
MEN’S CLOTHING & APPAREL,MEN’S CLOTHING & APPAREL,https://www.canadiantire.ca/en/clothing-shoes-accessories/clothing/men.html?adlocation=LP_ClothingShoesAccesories_Mens_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
KIDS' CLOTHES & FASHION APPAREL,KIDS' CLOTHES & FASHION APPAREL,https://www.canadiantire.ca/en/clothing-shoes-accessories/clothing/kids.html?adlocation=LP_ClothingShoesAccesories_Clothing_Kids_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"WORK CLOTHES: REFLECTIVE VESTS, RAINSUITS & MORE","WORK CLOTHES: REFLECTIVE VESTS, RAINSUITS & MORE",https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/work-apparel.html?adlocation=LP_ClothingShoesAccesories_Clothing_Workwear_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
SHOES FOR WOMEN,SHOES FOR WOMEN,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/womens-shoes-footwear.html?adlocation=LP_ClothingShoesAccesories_Footwear_Womens_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
SHOES FOR MEN,SHOES FOR MEN,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/mens-shoes-footwear.html?adlocation=LP_ClothingShoesAccesories_Footwear_Mens_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
KIDS SHOES & BOOTS,KIDS SHOES & BOOTS,https://www.canadiantire.ca/en/clothing-shoes-accessories/shoes-boots/kids-shoes.html?adlocation=LIT_ClothingShoesAccessories_ShoesBoots_KidsShoesFootwear_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BASEBALL HATS & CAPS,BASEBALL HATS & CAPS,https://www.canadiantire.ca/en/clothing-shoes-accessories/hats-gloves-accessories/baseball-hats-caps.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_BaseballHatsCaps_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
FISHING & SUN HATS,FISHING & SUN HATS,https://www.canadiantire.ca/en/clothing-shoes-accessories/hats-gloves-accessories/fishing-sun-hats.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_FishingSunHats_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"RAIN GEAR: BOOTS, JACKETS AND CLOTHES","RAIN GEAR: BOOTS, JACKETS AND CLOTHES",https://www.canadiantire.ca/en/clothing-shoes-accessories/rain-gear.html?adlocation=LP_ClothingShoesAccesories_HatsGlovesAccessories_Umbrellas_2021_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
PROTECTIVE FACE MASKS & COVERINGS,PROTECTIVE FACE MASKS & COVERINGS,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/breathing-protection.html?adlocation=LIT_BreathingProtection_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
SAFETY GLASSES & GOGGLES FOR EYE PROTECTION,SAFETY GLASSES & GOGGLES FOR EYE PROTECTION,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/eye-protection.html?adlocation=LIT_EyeProtection_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"EAR PROTECTION: EARPLUGS, MUFFS, BLOCKERS & NOISE CANCELLING","EAR PROTECTION: EARPLUGS, MUFFS, BLOCKERS & NOISE CANCELLING",https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/hearing-protection.html?adlocation=LIT_HearingProtection_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
WORK BOOTS & SAFETY SHOES,WORK BOOTS & SAFETY SHOES,https://www.canadiantire.ca/en/tools-hardware/work-wear-safety-gear/work-boots.html?adlocation=LIT_WorkWearSafetyGear_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
FIRE EXTINGUISHERS,FIRE EXTINGUISHERS,https://www.canadiantire.ca/en/household-pets/home-safety-security/fire-safety/fire-extinguishers.html?adlocation=LIT_FireExtinguishers_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HANDHELD FLASHLIGHTS,HANDHELD FLASHLIGHTS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/handheld-flashlights.html?adlocation=LIT-handheld-flashlight_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
HEADLAMPS,HEADLAMPS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/headlamps.html?adlocation=LIT-headlamps_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
LANTERNS & SPOTLIGHTS,LANTERNS & SPOTLIGHTS,https://www.canadiantire.ca/en/household-pets/home-safety-security/flashlights/household-lanterns-spotlights.html?adlocation=LIT-lanterns_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"SAFES, SECURITY CHESTS & CASH BOXES","SAFES, SECURITY CHESTS & CASH BOXES",https://www.canadiantire.ca/en/household-pets/home-safety-security/safes.html?adlocation=LIT_Safes_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
"HASPS, PADLOCKS & COMBINATION LOCKS","HASPS, PADLOCKS & COMBINATION LOCKS",https://www.canadiantire.ca/en/tools-hardware/hardware/hasps-padlocks.html?adlocation=LIT_HaspsPadlocks_HomeSafetySecurity_en,household-pets,https://www.canadiantire.ca/en/household-pets.html?adlocation=LOL_HomePetsDLP_MeganavHeader_en,2.0,
BBQ_SMOKERS_ACC,BBQ TRENDS 2021,https://www.canadiantire.ca/content/canadian-tire/en/outdoor-living/bbqs-smokers-accessories/bbq-trends.html?adlocation=LIT_BBQTrends2021_BBQSmokersAccessoriesCLP_en;,outdoor-living,https://www.canadiantire.ca/en/outdoor-living/bbqs-smokers-accessories.html,4.0,2.0
